,comment,label.id,label.lineage_names,label.name,label.translated.id,label.translated.lineage_names,label.translated.name,label.translated.translation_info,label.translated.uuid,label.uuid,needs_review,point.data.polygon,point.id,point.is_targeted,point.media.deployment.campaign.key,point.media.deployment.key,point.media.id,point.media.key,point.media.path_best,point.pose.alt,point.pose.dep,point.pose.lat,point.pose.lon,point.pose.timestamp,point.x,point.y,tag_names,updated_at
10,,10925,Physical > Substrate > Sand,Sand,28630.0,Unconsolidated,Unconsolidated,semantic.direct.caab.82001013,79a48e7a-50db-43d4-90e8-85432907ddc6,8d08706c-cede-4f13-aec9-e79156909145,False,,9134398,False,Tasmania201306,r20130611_012942_st_helens_14_elephant_rock_transit,3040837,PR_20130611_013823_085_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201306/r20130611_012942_st_helens_14_elephant_rock_transit/full_res/PR_20130611_013823_085_LC16.jpg,2.02,28.468809999999998,-41.25368958,148.34187917,2013-06-11 01:38:23,0.7927681908567292,0.10519119002775523,,2024-03-12 23:20:57.909634
11,,10925,Physical > Substrate > Sand,Sand,28630.0,Unconsolidated,Unconsolidated,semantic.direct.caab.82001013,79a48e7a-50db-43d4-90e8-85432907ddc6,8d08706c-cede-4f13-aec9-e79156909145,False,,9134399,False,Tasmania201306,r20130611_012942_st_helens_14_elephant_rock_transit,3040837,PR_20130611_013823_085_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201306/r20130611_012942_st_helens_14_elephant_rock_transit/full_res/PR_20130611_013823_085_LC16.jpg,2.02,28.468809999999998,-41.25368958,148.34187917,2013-06-11 01:38:23,0.2437903889981039,0.17524688337000227,,2024-03-12 23:20:57.934838
12,,10925,Physical > Substrate > Sand,Sand,28630.0,Unconsolidated,Unconsolidated,semantic.direct.caab.82001013,79a48e7a-50db-43d4-90e8-85432907ddc6,8d08706c-cede-4f13-aec9-e79156909145,False,,9134400,False,Tasmania201306,r20130611_012942_st_helens_14_elephant_rock_transit,3040837,PR_20130611_013823_085_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201306/r20130611_012942_st_helens_14_elephant_rock_transit/full_res/PR_20130611_013823_085_LC16.jpg,2.02,28.468809999999998,-41.25368958,148.34187917,2013-06-11 01:38:23,0.24987278352685482,0.6849403140907407,,2024-03-12 23:20:57.955060
13,,10925,Physical > Substrate > Sand,Sand,28630.0,Unconsolidated,Unconsolidated,semantic.direct.caab.82001013,79a48e7a-50db-43d4-90e8-85432907ddc6,8d08706c-cede-4f13-aec9-e79156909145,False,,9134401,False,Tasmania201306,r20130611_012942_st_helens_14_elephant_rock_transit,3040837,PR_20130611_013823_085_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201306/r20130611_012942_st_helens_14_elephant_rock_transit/full_res/PR_20130611_013823_085_LC16.jpg,2.02,28.468809999999998,-41.25368958,148.34187917,2013-06-11 01:38:23,0.7556121993853072,0.8279573043424199,,2024-03-12 23:20:57.968823
14,,10925,Physical > Substrate > Sand,Sand,28630.0,Unconsolidated,Unconsolidated,semantic.direct.caab.82001013,79a48e7a-50db-43d4-90e8-85432907ddc6,8d08706c-cede-4f13-aec9-e79156909145,False,,9134402,False,Tasmania201306,r20130611_012942_st_helens_14_elephant_rock_transit,3040837,PR_20130611_013823_085_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201306/r20130611_012942_st_helens_14_elephant_rock_transit/full_res/PR_20130611_013823_085_LC16.jpg,2.02,28.468809999999998,-41.25368958,148.34187917,2013-06-11 01:38:23,0.36403167222869204,0.13059333468571144,,2024-03-12 23:20:57.983560
15,,10925,Physical > Substrate > Sand,Sand,28630.0,Unconsolidated,Unconsolidated,semantic.direct.caab.82001013,79a48e7a-50db-43d4-90e8-85432907ddc6,8d08706c-cede-4f13-aec9-e79156909145,False,,9134403,False,Tasmania201306,r20130611_012942_st_helens_14_elephant_rock_transit,3040837,PR_20130611_013823_085_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201306/r20130611_012942_st_helens_14_elephant_rock_transit/full_res/PR_20130611_013823_085_LC16.jpg,2.02,28.468809999999998,-41.25368958,148.34187917,2013-06-11 01:38:23,0.8520034316678424,0.6350385495535921,,2024-03-12 23:20:57.998332
16,,10925,Physical > Substrate > Sand,Sand,28630.0,Unconsolidated,Unconsolidated,semantic.direct.caab.82001013,79a48e7a-50db-43d4-90e8-85432907ddc6,8d08706c-cede-4f13-aec9-e79156909145,False,,9134404,False,Tasmania201306,r20130611_012942_st_helens_14_elephant_rock_transit,3040837,PR_20130611_013823_085_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201306/r20130611_012942_st_helens_14_elephant_rock_transit/full_res/PR_20130611_013823_085_LC16.jpg,2.02,28.468809999999998,-41.25368958,148.34187917,2013-06-11 01:38:23,0.28714439784237855,0.21402909328496433,,2024-03-12 23:20:58.013781
17,,10925,Physical > Substrate > Sand,Sand,28630.0,Unconsolidated,Unconsolidated,semantic.direct.caab.82001013,79a48e7a-50db-43d4-90e8-85432907ddc6,8d08706c-cede-4f13-aec9-e79156909145,False,,9134405,False,Tasmania201306,r20130611_012942_st_helens_14_elephant_rock_transit,3040837,PR_20130611_013823_085_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201306/r20130611_012942_st_helens_14_elephant_rock_transit/full_res/PR_20130611_013823_085_LC16.jpg,2.02,28.468809999999998,-41.25368958,148.34187917,2013-06-11 01:38:23,0.2927405505523152,0.12582216680080271,,2024-03-12 23:20:58.029488
18,,10925,Physical > Substrate > Sand,Sand,28630.0,Unconsolidated,Unconsolidated,semantic.direct.caab.82001013,79a48e7a-50db-43d4-90e8-85432907ddc6,8d08706c-cede-4f13-aec9-e79156909145,False,,9134406,False,Tasmania201306,r20130611_012942_st_helens_14_elephant_rock_transit,3040837,PR_20130611_013823_085_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201306/r20130611_012942_st_helens_14_elephant_rock_transit/full_res/PR_20130611_013823_085_LC16.jpg,2.02,28.468809999999998,-41.25368958,148.34187917,2013-06-11 01:38:23,0.15569854723566878,0.7507740489796345,,2024-03-12 23:20:58.045547
19,,10925,Physical > Substrate > Sand,Sand,28630.0,Unconsolidated,Unconsolidated,semantic.direct.caab.82001013,79a48e7a-50db-43d4-90e8-85432907ddc6,8d08706c-cede-4f13-aec9-e79156909145,False,,9134407,False,Tasmania201306,r20130611_012942_st_helens_14_elephant_rock_transit,3040837,PR_20130611_013823_085_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201306/r20130611_012942_st_helens_14_elephant_rock_transit/full_res/PR_20130611_013823_085_LC16.jpg,2.02,28.468809999999998,-41.25368958,148.34187917,2013-06-11 01:38:23,0.2724612378583413,0.18264706859134827,,2024-03-12 23:20:58.061446
20,,10925,Physical > Substrate > Sand,Sand,28630.0,Unconsolidated,Unconsolidated,semantic.direct.caab.82001013,79a48e7a-50db-43d4-90e8-85432907ddc6,8d08706c-cede-4f13-aec9-e79156909145,False,,9134408,False,Tasmania201306,r20130611_012942_st_helens_14_elephant_rock_transit,3040837,PR_20130611_013823_085_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201306/r20130611_012942_st_helens_14_elephant_rock_transit/full_res/PR_20130611_013823_085_LC16.jpg,2.02,28.468809999999998,-41.25368958,148.34187917,2013-06-11 01:38:23,0.07720791901240953,0.6365234976332501,,2024-03-12 23:20:58.078720
21,,10925,Physical > Substrate > Sand,Sand,28630.0,Unconsolidated,Unconsolidated,semantic.direct.caab.82001013,79a48e7a-50db-43d4-90e8-85432907ddc6,8d08706c-cede-4f13-aec9-e79156909145,False,,9134409,False,Tasmania201306,r20130611_012942_st_helens_14_elephant_rock_transit,3040837,PR_20130611_013823_085_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201306/r20130611_012942_st_helens_14_elephant_rock_transit/full_res/PR_20130611_013823_085_LC16.jpg,2.02,28.468809999999998,-41.25368958,148.34187917,2013-06-11 01:38:23,0.27329354786345683,0.0683224278300264,,2024-03-12 23:20:58.095611
22,,10925,Physical > Substrate > Sand,Sand,28630.0,Unconsolidated,Unconsolidated,semantic.direct.caab.82001013,79a48e7a-50db-43d4-90e8-85432907ddc6,8d08706c-cede-4f13-aec9-e79156909145,False,,9134410,False,Tasmania201306,r20130611_012942_st_helens_14_elephant_rock_transit,3040837,PR_20130611_013823_085_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201306/r20130611_012942_st_helens_14_elephant_rock_transit/full_res/PR_20130611_013823_085_LC16.jpg,2.02,28.468809999999998,-41.25368958,148.34187917,2013-06-11 01:38:23,0.6452812207027012,0.4864549946600397,,2024-03-12 23:20:58.113606
23,,10925,Physical > Substrate > Sand,Sand,28630.0,Unconsolidated,Unconsolidated,semantic.direct.caab.82001013,79a48e7a-50db-43d4-90e8-85432907ddc6,8d08706c-cede-4f13-aec9-e79156909145,False,,9134411,False,Tasmania201306,r20130611_012942_st_helens_14_elephant_rock_transit,3040837,PR_20130611_013823_085_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201306/r20130611_012942_st_helens_14_elephant_rock_transit/full_res/PR_20130611_013823_085_LC16.jpg,2.02,28.468809999999998,-41.25368958,148.34187917,2013-06-11 01:38:23,0.46160875003723334,0.25410435356547156,,2024-03-12 23:20:58.131450
24,,10925,Physical > Substrate > Sand,Sand,28630.0,Unconsolidated,Unconsolidated,semantic.direct.caab.82001013,79a48e7a-50db-43d4-90e8-85432907ddc6,8d08706c-cede-4f13-aec9-e79156909145,False,,9134412,False,Tasmania201306,r20130611_012942_st_helens_14_elephant_rock_transit,3040837,PR_20130611_013823_085_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201306/r20130611_012942_st_helens_14_elephant_rock_transit/full_res/PR_20130611_013823_085_LC16.jpg,2.02,28.468809999999998,-41.25368958,148.34187917,2013-06-11 01:38:23,0.3122037383593459,0.4200687372329346,,2024-03-12 23:20:58.149480
25,,10917,Biota > Macroalgae > Crustose coralline algae,Crustose coralline algae,28627.0,Encrusting algae,Encrusting algae,semantic.direct.caab.80300934,c01a9c51-bc2e-49aa-a443-b741e0ca5871,a94685de-c3ae-4197-a724-db9f5ac55d6b,False,,9134440,False,Tasmania201306,r20130611_012942_st_helens_14_elephant_rock_transit,3040963,PR_20130611_014029_074_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201306/r20130611_012942_st_helens_14_elephant_rock_transit/full_res/PR_20130611_014029_074_LC16.jpg,2.105,24.612838,-41.25366736,148.34111042,2013-06-11 01:40:29,0.6755491606899817,0.7556497407480628,,2024-03-12 23:45:28.180248
26,,10917,Biota > Macroalgae > Crustose coralline algae,Crustose coralline algae,28627.0,Encrusting algae,Encrusting algae,semantic.direct.caab.80300934,c01a9c51-bc2e-49aa-a443-b741e0ca5871,a94685de-c3ae-4197-a724-db9f5ac55d6b,False,,9134441,False,Tasmania201306,r20130611_012942_st_helens_14_elephant_rock_transit,3040963,PR_20130611_014029_074_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201306/r20130611_012942_st_helens_14_elephant_rock_transit/full_res/PR_20130611_014029_074_LC16.jpg,2.105,24.612838,-41.25366736,148.34111042,2013-06-11 01:40:29,0.9588587034745916,0.023798014542269597,,2024-03-12 23:45:28.193856
27,,10917,Biota > Macroalgae > Crustose coralline algae,Crustose coralline algae,28627.0,Encrusting algae,Encrusting algae,semantic.direct.caab.80300934,c01a9c51-bc2e-49aa-a443-b741e0ca5871,a94685de-c3ae-4197-a724-db9f5ac55d6b,False,,9134442,False,Tasmania201306,r20130611_012942_st_helens_14_elephant_rock_transit,3040963,PR_20130611_014029_074_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201306/r20130611_012942_st_helens_14_elephant_rock_transit/full_res/PR_20130611_014029_074_LC16.jpg,2.105,24.612838,-41.25366736,148.34111042,2013-06-11 01:40:29,0.28429259067328305,0.37412798637704303,,2024-03-12 23:45:28.204110
28,,10917,Biota > Macroalgae > Crustose coralline algae,Crustose coralline algae,28627.0,Encrusting algae,Encrusting algae,semantic.direct.caab.80300934,c01a9c51-bc2e-49aa-a443-b741e0ca5871,a94685de-c3ae-4197-a724-db9f5ac55d6b,False,,9134443,False,Tasmania201306,r20130611_012942_st_helens_14_elephant_rock_transit,3040963,PR_20130611_014029_074_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201306/r20130611_012942_st_helens_14_elephant_rock_transit/full_res/PR_20130611_014029_074_LC16.jpg,2.105,24.612838,-41.25366736,148.34111042,2013-06-11 01:40:29,0.06861673842004867,0.8542104364608551,,2024-03-12 23:45:28.215864
29,,10917,Biota > Macroalgae > Crustose coralline algae,Crustose coralline algae,28627.0,Encrusting algae,Encrusting algae,semantic.direct.caab.80300934,c01a9c51-bc2e-49aa-a443-b741e0ca5871,a94685de-c3ae-4197-a724-db9f5ac55d6b,False,,9134444,False,Tasmania201306,r20130611_012942_st_helens_14_elephant_rock_transit,3040963,PR_20130611_014029_074_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201306/r20130611_012942_st_helens_14_elephant_rock_transit/full_res/PR_20130611_014029_074_LC16.jpg,2.105,24.612838,-41.25366736,148.34111042,2013-06-11 01:40:29,0.24444393063016812,0.9959401174335233,,2024-03-12 23:45:28.230971
30,,10917,Biota > Macroalgae > Crustose coralline algae,Crustose coralline algae,28627.0,Encrusting algae,Encrusting algae,semantic.direct.caab.80300934,c01a9c51-bc2e-49aa-a443-b741e0ca5871,a94685de-c3ae-4197-a724-db9f5ac55d6b,False,,9134445,False,Tasmania201306,r20130611_012942_st_helens_14_elephant_rock_transit,3040963,PR_20130611_014029_074_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201306/r20130611_012942_st_helens_14_elephant_rock_transit/full_res/PR_20130611_014029_074_LC16.jpg,2.105,24.612838,-41.25366736,148.34111042,2013-06-11 01:40:29,0.33739672057644565,0.7246606396530889,,2024-03-12 23:45:28.247370
31,,10917,Biota > Macroalgae > Crustose coralline algae,Crustose coralline algae,28627.0,Encrusting algae,Encrusting algae,semantic.direct.caab.80300934,c01a9c51-bc2e-49aa-a443-b741e0ca5871,a94685de-c3ae-4197-a724-db9f5ac55d6b,False,,9134446,False,Tasmania201306,r20130611_012942_st_helens_14_elephant_rock_transit,3040963,PR_20130611_014029_074_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201306/r20130611_012942_st_helens_14_elephant_rock_transit/full_res/PR_20130611_014029_074_LC16.jpg,2.105,24.612838,-41.25366736,148.34111042,2013-06-11 01:40:29,0.40542397723443124,0.17758365877674498,,2024-03-12 23:45:28.259436
32,,10917,Biota > Macroalgae > Crustose coralline algae,Crustose coralline algae,28627.0,Encrusting algae,Encrusting algae,semantic.direct.caab.80300934,c01a9c51-bc2e-49aa-a443-b741e0ca5871,a94685de-c3ae-4197-a724-db9f5ac55d6b,False,,9134447,False,Tasmania201306,r20130611_012942_st_helens_14_elephant_rock_transit,3040963,PR_20130611_014029_074_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201306/r20130611_012942_st_helens_14_elephant_rock_transit/full_res/PR_20130611_014029_074_LC16.jpg,2.105,24.612838,-41.25366736,148.34111042,2013-06-11 01:40:29,0.9602018075901126,0.6001555523322994,,2024-03-12 23:45:28.274580
33,,10917,Biota > Macroalgae > Crustose coralline algae,Crustose coralline algae,28627.0,Encrusting algae,Encrusting algae,semantic.direct.caab.80300934,c01a9c51-bc2e-49aa-a443-b741e0ca5871,a94685de-c3ae-4197-a724-db9f5ac55d6b,False,,9134448,False,Tasmania201306,r20130611_012942_st_helens_14_elephant_rock_transit,3040963,PR_20130611_014029_074_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201306/r20130611_012942_st_helens_14_elephant_rock_transit/full_res/PR_20130611_014029_074_LC16.jpg,2.105,24.612838,-41.25366736,148.34111042,2013-06-11 01:40:29,0.7551290142057488,0.1047527776648296,,2024-03-12 23:45:28.289888
34,,10917,Biota > Macroalgae > Crustose coralline algae,Crustose coralline algae,28627.0,Encrusting algae,Encrusting algae,semantic.direct.caab.80300934,c01a9c51-bc2e-49aa-a443-b741e0ca5871,a94685de-c3ae-4197-a724-db9f5ac55d6b,False,,9134449,False,Tasmania201306,r20130611_012942_st_helens_14_elephant_rock_transit,3040963,PR_20130611_014029_074_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201306/r20130611_012942_st_helens_14_elephant_rock_transit/full_res/PR_20130611_014029_074_LC16.jpg,2.105,24.612838,-41.25366736,148.34111042,2013-06-11 01:40:29,0.06352579397436608,0.5013038016813873,,2024-03-12 23:45:28.304728
35,,10917,Biota > Macroalgae > Crustose coralline algae,Crustose coralline algae,28627.0,Encrusting algae,Encrusting algae,semantic.direct.caab.80300934,c01a9c51-bc2e-49aa-a443-b741e0ca5871,a94685de-c3ae-4197-a724-db9f5ac55d6b,False,,9134450,False,Tasmania201306,r20130611_012942_st_helens_14_elephant_rock_transit,3040963,PR_20130611_014029_074_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201306/r20130611_012942_st_helens_14_elephant_rock_transit/full_res/PR_20130611_014029_074_LC16.jpg,2.105,24.612838,-41.25366736,148.34111042,2013-06-11 01:40:29,0.3310359366223471,0.7975226368135674,,2024-03-12 23:45:28.320262
36,,10917,Biota > Macroalgae > Crustose coralline algae,Crustose coralline algae,28627.0,Encrusting algae,Encrusting algae,semantic.direct.caab.80300934,c01a9c51-bc2e-49aa-a443-b741e0ca5871,a94685de-c3ae-4197-a724-db9f5ac55d6b,False,,9134451,False,Tasmania201306,r20130611_012942_st_helens_14_elephant_rock_transit,3040963,PR_20130611_014029_074_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201306/r20130611_012942_st_helens_14_elephant_rock_transit/full_res/PR_20130611_014029_074_LC16.jpg,2.105,24.612838,-41.25366736,148.34111042,2013-06-11 01:40:29,0.8423930916536596,0.055568940891979945,,2024-03-12 23:45:28.335876
37,,10917,Biota > Macroalgae > Crustose coralline algae,Crustose coralline algae,28627.0,Encrusting algae,Encrusting algae,semantic.direct.caab.80300934,c01a9c51-bc2e-49aa-a443-b741e0ca5871,a94685de-c3ae-4197-a724-db9f5ac55d6b,False,,9134452,False,Tasmania201306,r20130611_012942_st_helens_14_elephant_rock_transit,3040963,PR_20130611_014029_074_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania201306/r20130611_012942_st_helens_14_elephant_rock_transit/full_res/PR_20130611_014029_074_LC16.jpg,2.105,24.612838,-41.25366736,148.34111042,2013-06-11 01:40:29,0.8035225905647616,0.5232061129089085,,2024-03-12 23:45:28.352424
