,comment,label.id,label.lineage_names,label.name,label.translated.id,label.translated.lineage_names,label.translated.name,label.translated.translation_info,label.translated.uuid,label.uuid,needs_review,point.id,point.is_targeted,point.media.deployment.campaign.key,point.media.deployment.key,point.media.id,point.media.key,point.media.path_best,point.pose.alt,point.pose.dep,point.pose.lat,point.pose.lon,point.pose.timestamp,point.x,point.y,tag_names,updated_at
10,,13029,Biota > Echinoderms > Sea urchins > Regular urchins > Centrostephanus rodgersii,Centrostephanus rodgersii,28631.0,Mobile invertebrate,Mobile invertebrate,semantic.relative.worms.123082,8cc02a5e-967b-41d9-a396-89ddc7da5578,7fd0ca1d-3838-48dd-9e46-fc00059387fc,False,8596465,True,Tasmania200903,r20090325_214541_nuggets_inshore_12_transect,2360357,PR_20090325_225433_024_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200903/r20090325_214541_nuggets_inshore_12_transect/full_res/PR_20090325_225433_024_LC16.jpg,1.53,30.819587,-42.11863889,148.36023333,2009-03-25 22:54:33,0.800203873598369,0.10554803788903924,,2023-10-15 22:34:14.358681
11,,13029,Biota > Echinoderms > Sea urchins > Regular urchins > Centrostephanus rodgersii,Centrostephanus rodgersii,28631.0,Mobile invertebrate,Mobile invertebrate,semantic.relative.worms.123082,8cc02a5e-967b-41d9-a396-89ddc7da5578,7fd0ca1d-3838-48dd-9e46-fc00059387fc,False,8596472,True,Tasmania200903,r20090325_214541_nuggets_inshore_12_transect,2360349,PR_20090325_225425_022_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200903/r20090325_214541_nuggets_inshore_12_transect/full_res/PR_20090325_225425_022_LC16.jpg,0.0,32.343917,-42.11863611,148.36023333,2009-03-25 22:54:25,0.3476044852191641,0.010825439783491205,,2023-10-15 23:23:38.656929
12,,13029,Biota > Echinoderms > Sea urchins > Regular urchins > Centrostephanus rodgersii,Centrostephanus rodgersii,28631.0,Mobile invertebrate,Mobile invertebrate,semantic.relative.worms.123082,8cc02a5e-967b-41d9-a396-89ddc7da5578,7fd0ca1d-3838-48dd-9e46-fc00059387fc,False,8596484,True,Tasmania200903,r20090325_214541_nuggets_inshore_12_transect,2360358,PR_20090325_225434_020_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200903/r20090325_214541_nuggets_inshore_12_transect/full_res/PR_20090325_225434_020_LC16.jpg,1.56,31.407722999999997,-42.11864028,148.36023333,2009-03-25 22:54:34,0.8703196347031964,0.36727272727272725,,2023-10-15 23:50:07.182650
13,,13029,Biota > Echinoderms > Sea urchins > Regular urchins > Centrostephanus rodgersii,Centrostephanus rodgersii,28631.0,Mobile invertebrate,Mobile invertebrate,semantic.relative.worms.123082,8cc02a5e-967b-41d9-a396-89ddc7da5578,7fd0ca1d-3838-48dd-9e46-fc00059387fc,False,8596494,True,Tasmania200903,r20090325_214541_nuggets_inshore_12_transect,2360359,PR_20090325_225435_020_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200903/r20090325_214541_nuggets_inshore_12_transect/full_res/PR_20090325_225435_020_LC16.jpg,1.777,31.210695,-42.11864028,148.36023472,2009-03-25 22:54:35,0.3881278538812785,0.5866666666666667,,2023-10-16 00:06:28.905176
14,,13029,Biota > Echinoderms > Sea urchins > Regular urchins > Centrostephanus rodgersii,Centrostephanus rodgersii,28631.0,Mobile invertebrate,Mobile invertebrate,semantic.relative.worms.123082,8cc02a5e-967b-41d9-a396-89ddc7da5578,7fd0ca1d-3838-48dd-9e46-fc00059387fc,False,8596464,True,Tasmania200903,r20090325_214541_nuggets_inshore_12_transect,2360357,PR_20090325_225433_024_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200903/r20090325_214541_nuggets_inshore_12_transect/full_res/PR_20090325_225433_024_LC16.jpg,1.53,30.819587,-42.11863889,148.36023333,2009-03-25 22:54:33,0.9959225280326198,0.35859269282814615,,2023-10-15 22:34:14.349769
15,,13029,Biota > Echinoderms > Sea urchins > Regular urchins > Centrostephanus rodgersii,Centrostephanus rodgersii,28631.0,Mobile invertebrate,Mobile invertebrate,semantic.relative.worms.123082,8cc02a5e-967b-41d9-a396-89ddc7da5578,7fd0ca1d-3838-48dd-9e46-fc00059387fc,False,8596469,True,Tasmania200903,r20090325_214541_nuggets_inshore_12_transect,2360357,PR_20090325_225433_024_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200903/r20090325_214541_nuggets_inshore_12_transect/full_res/PR_20090325_225433_024_LC16.jpg,1.53,30.819587,-42.11863889,148.36023333,2009-03-25 22:54:33,0.02854230377166157,0.33558863328822736,,2023-10-15 22:34:14.389278
16,,13029,Biota > Echinoderms > Sea urchins > Regular urchins > Centrostephanus rodgersii,Centrostephanus rodgersii,28631.0,Mobile invertebrate,Mobile invertebrate,semantic.relative.worms.123082,8cc02a5e-967b-41d9-a396-89ddc7da5578,7fd0ca1d-3838-48dd-9e46-fc00059387fc,False,8596475,True,Tasmania200903,r20090325_214541_nuggets_inshore_12_transect,2360352,PR_20090325_225428_019_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200903/r20090325_214541_nuggets_inshore_12_transect/full_res/PR_20090325_225428_019_LC16.jpg,0.0,32.061671999999994,-42.11863611,148.36023333,2009-03-25 22:54:28,0.434703196347032,0.11515151515151516,,2023-10-15 23:29:26.812137
17,,13029,Biota > Echinoderms > Sea urchins > Regular urchins > Centrostephanus rodgersii,Centrostephanus rodgersii,28631.0,Mobile invertebrate,Mobile invertebrate,semantic.relative.worms.123082,8cc02a5e-967b-41d9-a396-89ddc7da5578,7fd0ca1d-3838-48dd-9e46-fc00059387fc,False,8596478,True,Tasmania200903,r20090325_214541_nuggets_inshore_12_transect,2360355,PR_20090325_225431_022_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200903/r20090325_214541_nuggets_inshore_12_transect/full_res/PR_20090325_225431_022_LC16.jpg,0.0,31.646277,-42.11863611,148.36023333,2009-03-25 22:54:31,0.508675799086758,0.2775757575757576,,2023-10-15 23:46:25.512545
18,,13029,Biota > Echinoderms > Sea urchins > Regular urchins > Centrostephanus rodgersii,Centrostephanus rodgersii,28631.0,Mobile invertebrate,Mobile invertebrate,semantic.relative.worms.123082,8cc02a5e-967b-41d9-a396-89ddc7da5578,7fd0ca1d-3838-48dd-9e46-fc00059387fc,False,8596479,True,Tasmania200903,r20090325_214541_nuggets_inshore_12_transect,2360356,PR_20090325_225432_025_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200903/r20090325_214541_nuggets_inshore_12_transect/full_res/PR_20090325_225432_025_LC16.jpg,1.403,31.953276000000002,-42.1186375,148.36023542,2009-03-25 22:54:32,0.5232876712328767,0.4690909090909091,,2023-10-15 23:47:53.555864
19,,13029,Biota > Echinoderms > Sea urchins > Regular urchins > Centrostephanus rodgersii,Centrostephanus rodgersii,28631.0,Mobile invertebrate,Mobile invertebrate,semantic.relative.worms.123082,8cc02a5e-967b-41d9-a396-89ddc7da5578,7fd0ca1d-3838-48dd-9e46-fc00059387fc,False,8596481,True,Tasmania200903,r20090325_214541_nuggets_inshore_12_transect,2360356,PR_20090325_225432_025_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200903/r20090325_214541_nuggets_inshore_12_transect/full_res/PR_20090325_225432_025_LC16.jpg,1.403,31.953276000000002,-42.1186375,148.36023542,2009-03-25 22:54:32,0.7461187214611872,0.06424242424242424,,2023-10-15 23:47:53.571163
20,,13029,Biota > Echinoderms > Sea urchins > Regular urchins > Centrostephanus rodgersii,Centrostephanus rodgersii,28631.0,Mobile invertebrate,Mobile invertebrate,semantic.relative.worms.123082,8cc02a5e-967b-41d9-a396-89ddc7da5578,7fd0ca1d-3838-48dd-9e46-fc00059387fc,False,8596458,True,Tasmania200903,r20090325_214541_nuggets_inshore_12_transect,2360347,PR_20090325_225423_020_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200903/r20090325_214541_nuggets_inshore_12_transect/full_res/PR_20090325_225423_020_LC16.jpg,2.222,32.404119,-42.1186375,148.36023125,2009-03-25 22:54:23,0.3800138312586445,0.24058769513314968,,2023-10-15 22:05:51.857933
21,,13029,Biota > Echinoderms > Sea urchins > Regular urchins > Centrostephanus rodgersii,Centrostephanus rodgersii,28631.0,Mobile invertebrate,Mobile invertebrate,semantic.relative.worms.123082,8cc02a5e-967b-41d9-a396-89ddc7da5578,7fd0ca1d-3838-48dd-9e46-fc00059387fc,True,8596459,True,Tasmania200903,r20090325_214541_nuggets_inshore_12_transect,2360347,PR_20090325_225423_020_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200903/r20090325_214541_nuggets_inshore_12_transect/full_res/PR_20090325_225423_020_LC16.jpg,2.222,32.404119,-42.1186375,148.36023125,2009-03-25 22:54:23,0.7783540802213001,0.7180899908172635,,2023-10-15 22:08:12.134791
22,,13029,Biota > Echinoderms > Sea urchins > Regular urchins > Centrostephanus rodgersii,Centrostephanus rodgersii,28631.0,Mobile invertebrate,Mobile invertebrate,semantic.relative.worms.123082,8cc02a5e-967b-41d9-a396-89ddc7da5578,7fd0ca1d-3838-48dd-9e46-fc00059387fc,False,8596473,True,Tasmania200903,r20090325_214541_nuggets_inshore_12_transect,2360350,PR_20090325_225426_025_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200903/r20090325_214541_nuggets_inshore_12_transect/full_res/PR_20090325_225426_025_LC16.jpg,1.245,32.249883000000004,-42.11863681,148.36023403,2009-03-25 22:54:26,0.39817351598173517,0.048484848484848485,,2023-10-15 23:24:03.860366
23,,13029,Biota > Echinoderms > Sea urchins > Regular urchins > Centrostephanus rodgersii,Centrostephanus rodgersii,28631.0,Mobile invertebrate,Mobile invertebrate,semantic.relative.worms.123082,8cc02a5e-967b-41d9-a396-89ddc7da5578,7fd0ca1d-3838-48dd-9e46-fc00059387fc,False,8596476,True,Tasmania200903,r20090325_214541_nuggets_inshore_12_transect,2360353,PR_20090325_225429_024_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200903/r20090325_214541_nuggets_inshore_12_transect/full_res/PR_20090325_225429_024_LC16.jpg,0.0,32.066358,-42.11863611,148.36023333,2009-03-25 22:54:29,0.45844748858447487,0.11515151515151516,,2023-10-15 23:29:51.611594
24,,13029,Biota > Echinoderms > Sea urchins > Regular urchins > Centrostephanus rodgersii,Centrostephanus rodgersii,28631.0,Mobile invertebrate,Mobile invertebrate,semantic.relative.worms.123082,8cc02a5e-967b-41d9-a396-89ddc7da5578,7fd0ca1d-3838-48dd-9e46-fc00059387fc,False,8596482,True,Tasmania200903,r20090325_214541_nuggets_inshore_12_transect,2360356,PR_20090325_225432_025_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200903/r20090325_214541_nuggets_inshore_12_transect/full_res/PR_20090325_225432_025_LC16.jpg,1.403,31.953276000000002,-42.1186375,148.36023542,2009-03-25 22:54:32,0.011872146118721462,0.19515151515151516,,2023-10-15 23:47:53.583409
25,,13029,Biota > Echinoderms > Sea urchins > Regular urchins > Centrostephanus rodgersii,Centrostephanus rodgersii,28631.0,Mobile invertebrate,Mobile invertebrate,semantic.relative.worms.123082,8cc02a5e-967b-41d9-a396-89ddc7da5578,7fd0ca1d-3838-48dd-9e46-fc00059387fc,False,8596485,True,Tasmania200903,r20090325_214541_nuggets_inshore_12_transect,2360358,PR_20090325_225434_020_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200903/r20090325_214541_nuggets_inshore_12_transect/full_res/PR_20090325_225434_020_LC16.jpg,1.56,31.407722999999997,-42.11864028,148.36023333,2009-03-25 22:54:34,0.46301369863013697,0.5418181818181819,,2023-10-15 23:50:07.193677
26,,13029,Biota > Echinoderms > Sea urchins > Regular urchins > Centrostephanus rodgersii,Centrostephanus rodgersii,28631.0,Mobile invertebrate,Mobile invertebrate,semantic.relative.worms.123082,8cc02a5e-967b-41d9-a396-89ddc7da5578,7fd0ca1d-3838-48dd-9e46-fc00059387fc,False,8596488,True,Tasmania200903,r20090325_214541_nuggets_inshore_12_transect,2360358,PR_20090325_225434_020_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200903/r20090325_214541_nuggets_inshore_12_transect/full_res/PR_20090325_225434_020_LC16.jpg,1.56,31.407722999999997,-42.11864028,148.36023333,2009-03-25 22:54:34,0.5013698630136987,0.006060606060606061,,2023-10-15 23:50:07.216279
27,,13029,Biota > Echinoderms > Sea urchins > Regular urchins > Centrostephanus rodgersii,Centrostephanus rodgersii,28631.0,Mobile invertebrate,Mobile invertebrate,semantic.relative.worms.123082,8cc02a5e-967b-41d9-a396-89ddc7da5578,7fd0ca1d-3838-48dd-9e46-fc00059387fc,False,8596489,True,Tasmania200903,r20090325_214541_nuggets_inshore_12_transect,2360358,PR_20090325_225434_020_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200903/r20090325_214541_nuggets_inshore_12_transect/full_res/PR_20090325_225434_020_LC16.jpg,1.56,31.407722999999997,-42.11864028,148.36023333,2009-03-25 22:54:34,0.7287671232876712,0.009696969696969697,,2023-10-15 23:50:07.230241
28,,13029,Biota > Echinoderms > Sea urchins > Regular urchins > Centrostephanus rodgersii,Centrostephanus rodgersii,28631.0,Mobile invertebrate,Mobile invertebrate,semantic.relative.worms.123082,8cc02a5e-967b-41d9-a396-89ddc7da5578,7fd0ca1d-3838-48dd-9e46-fc00059387fc,False,8596490,True,Tasmania200903,r20090325_214541_nuggets_inshore_12_transect,2360358,PR_20090325_225434_020_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200903/r20090325_214541_nuggets_inshore_12_transect/full_res/PR_20090325_225434_020_LC16.jpg,1.56,31.407722999999997,-42.11864028,148.36023333,2009-03-25 22:54:34,0.6721461187214612,0.15151515151515152,,2023-10-15 23:50:07.241343
29,,13029,Biota > Echinoderms > Sea urchins > Regular urchins > Centrostephanus rodgersii,Centrostephanus rodgersii,28631.0,Mobile invertebrate,Mobile invertebrate,semantic.relative.worms.123082,8cc02a5e-967b-41d9-a396-89ddc7da5578,7fd0ca1d-3838-48dd-9e46-fc00059387fc,False,8596491,True,Tasmania200903,r20090325_214541_nuggets_inshore_12_transect,2360358,PR_20090325_225434_020_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200903/r20090325_214541_nuggets_inshore_12_transect/full_res/PR_20090325_225434_020_LC16.jpg,1.56,31.407722999999997,-42.11864028,148.36023333,2009-03-25 22:54:34,0.6063926940639269,0.24363636363636362,,2023-10-15 23:50:07.251461
30,,13029,Biota > Echinoderms > Sea urchins > Regular urchins > Centrostephanus rodgersii,Centrostephanus rodgersii,28631.0,Mobile invertebrate,Mobile invertebrate,semantic.relative.worms.123082,8cc02a5e-967b-41d9-a396-89ddc7da5578,7fd0ca1d-3838-48dd-9e46-fc00059387fc,False,8596492,True,Tasmania200903,r20090325_214541_nuggets_inshore_12_transect,2360358,PR_20090325_225434_020_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200903/r20090325_214541_nuggets_inshore_12_transect/full_res/PR_20090325_225434_020_LC16.jpg,1.56,31.407722999999997,-42.11864028,148.36023333,2009-03-25 22:54:34,0.5461187214611872,0.2593939393939394,,2023-10-15 23:50:07.262395
31,,13029,Biota > Echinoderms > Sea urchins > Regular urchins > Centrostephanus rodgersii,Centrostephanus rodgersii,28631.0,Mobile invertebrate,Mobile invertebrate,semantic.relative.worms.123082,8cc02a5e-967b-41d9-a396-89ddc7da5578,7fd0ca1d-3838-48dd-9e46-fc00059387fc,False,8596493,True,Tasmania200903,r20090325_214541_nuggets_inshore_12_transect,2360358,PR_20090325_225434_020_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200903/r20090325_214541_nuggets_inshore_12_transect/full_res/PR_20090325_225434_020_LC16.jpg,1.56,31.407722999999997,-42.11864028,148.36023333,2009-03-25 22:54:34,0.9872146118721461,0.6678787878787878,,2023-10-15 23:50:07.273694
32,,13029,Biota > Echinoderms > Sea urchins > Regular urchins > Centrostephanus rodgersii,Centrostephanus rodgersii,28631.0,Mobile invertebrate,Mobile invertebrate,semantic.relative.worms.123082,8cc02a5e-967b-41d9-a396-89ddc7da5578,7fd0ca1d-3838-48dd-9e46-fc00059387fc,False,8596495,True,Tasmania200903,r20090325_214541_nuggets_inshore_12_transect,2360359,PR_20090325_225435_020_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200903/r20090325_214541_nuggets_inshore_12_transect/full_res/PR_20090325_225435_020_LC16.jpg,1.777,31.210695,-42.11864028,148.36023472,2009-03-25 22:54:35,0.7223744292237443,0.4303030303030303,,2023-10-16 00:06:28.920030
33,,13029,Biota > Echinoderms > Sea urchins > Regular urchins > Centrostephanus rodgersii,Centrostephanus rodgersii,28631.0,Mobile invertebrate,Mobile invertebrate,semantic.relative.worms.123082,8cc02a5e-967b-41d9-a396-89ddc7da5578,7fd0ca1d-3838-48dd-9e46-fc00059387fc,False,8596498,True,Tasmania200903,r20090325_214541_nuggets_inshore_12_transect,2360359,PR_20090325_225435_020_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200903/r20090325_214541_nuggets_inshore_12_transect/full_res/PR_20090325_225435_020_LC16.jpg,1.777,31.210695,-42.11864028,148.36023472,2009-03-25 22:54:35,0.3515981735159817,0.09818181818181818,,2023-10-16 00:06:28.941708
34,,13029,Biota > Echinoderms > Sea urchins > Regular urchins > Centrostephanus rodgersii,Centrostephanus rodgersii,28631.0,Mobile invertebrate,Mobile invertebrate,semantic.relative.worms.123082,8cc02a5e-967b-41d9-a396-89ddc7da5578,7fd0ca1d-3838-48dd-9e46-fc00059387fc,False,8596499,True,Tasmania200903,r20090325_214541_nuggets_inshore_12_transect,2360359,PR_20090325_225435_020_LC16,https://s3-ap-southeast-2.amazonaws.com/imos-data/IMOS/AUV/auv_viewer_data/images/Tasmania200903/r20090325_214541_nuggets_inshore_12_transect/full_res/PR_20090325_225435_020_LC16.jpg,1.777,31.210695,-42.11864028,148.36023472,2009-03-25 22:54:35,0.22922374429223744,0.02666666666666667,,2023-10-16 00:06:28.951811
