,comment,label.id,label.lineage_names,label.name,label.uuid,needs_review,point.id,point.is_targeted,point.media.deployment.campaign.key,point.media.deployment.key,point.media.id,point.media.key,point.media.path_best,point.pose.alt,point.pose.dep,point.pose.lat,point.pose.lon,point.pose.timestamp,tag_names,updated_at
10,,28559,Habitat Classification > Kelp forest (Ecklonia),Kelp forest (Ecklonia),e9629a40-b249-45bc-b2a5-ddba88a36e9c,FALSE,9852986,TRUE,202210_Nordic,202210_Nordic_3,8474946,GOPR4419.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_3/images/GOPR4419.JPG,1,6.8,-36.291681,174.810176,19/10/2022 14:32,Secondary,12:01.3
11,,28559,Habitat Classification > Kelp forest (Ecklonia),Kelp forest (Ecklonia),e9629a40-b249-45bc-b2a5-ddba88a36e9c,TRUE,9852962,TRUE,202210_Nordic,202210_Nordic_3,8474926,GOPR4399.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_3/images/GOPR4399.JPG,1,3.6,-36.291689,174.809313,19/10/2022 14:27,,54:12.7
12,,28568,Habitat Classification > Urchin barren > Kina barren,Kina barren,6a555c5e-03d7-48d2-aed2-9dac57da055b,TRUE,9852965,FALSE,202210_Nordic,202210_Nordic_3,8474929,GOPR4402.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_3/images/GOPR4402.JPG,1,4.2,-36.291683,174.809468,19/10/2022 14:28,,56:58.0
13,,28556,Habitat Classification > Caulerpa,Caulerpa,8a984375-dc9d-4449-a491-ab4714db9bec,FALSE,9852987,FALSE,202210_Nordic,202210_Nordic_3,8474947,GOPR4420.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_3/images/GOPR4420.JPG,1,6.9,-36.291682,174.810215,19/10/2022 14:32,,12:42.8
14,,28556,Habitat Classification > Caulerpa,Caulerpa,8a984375-dc9d-4449-a491-ab4714db9bec,FALSE,9852991,FALSE,202210_Nordic,202210_Nordic_3,8474951,GOPR4424.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_3/images/GOPR4424.JPG,1,8.1,-36.291606,174.810295,19/10/2022 14:33,,13:54.3
15,,28564,Habitat Classification > Turf,Turf,5a087e6d-39e9-49f0-b86f-208d258771a1,FALSE,9853010,FALSE,202210_Nordic,202210_Nordic_3,8474967,GOPR4440.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_3/images/GOPR4440.JPG,1,4.5,-36.291573,174.809829,19/10/2022 14:36,,23:51.6
16,,28564,Habitat Classification > Turf,Turf,5a087e6d-39e9-49f0-b86f-208d258771a1,FALSE,9853018,FALSE,202210_Nordic,202210_Nordic_3,8474973,GOPR4446.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_3/images/GOPR4446.JPG,1,3.9,-36.291556,174.809563,19/10/2022 14:37,,27:38.6
17,,28561,Habitat Classification > Mixed algae,Mixed algae,cc4da289-44e3-472d-a22c-f1114b079854,FALSE,9853024,FALSE,202210_Nordic,202210_Nordic_3,8474979,GOPR4452.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_3/images/GOPR4452.JPG,1,1.5,-36.291509,174.809217,19/10/2022 14:39,,32:05.0
18,,28561,Habitat Classification > Mixed algae,Mixed algae,cc4da289-44e3-472d-a22c-f1114b079854,TRUE,9853043,FALSE,202210_Nordic,202210_Nordic_4,8474995,GOPR4468.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_4/images/GOPR4468.JPG,1,1.6,-36.291317,174.809371,19/10/2022 14:43,,42:14.9
19,,28564,Habitat Classification > Turf,Turf,5a087e6d-39e9-49f0-b86f-208d258771a1,FALSE,9853058,FALSE,202210_Nordic,202210_Nordic_4,8475006,GOPR4479.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_4/images/GOPR4479.JPG,1,4.8,-36.291467,174.809792,19/10/2022 14:46,,49:57.0
20,,28564,Habitat Classification > Turf,Turf,5a087e6d-39e9-49f0-b86f-208d258771a1,FALSE,9853061,FALSE,202210_Nordic,202210_Nordic_4,8475009,GOPR4482.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_4/images/GOPR4482.JPG,1,5,-36.291501,174.809912,19/10/2022 14:46,,51:13.9
21,,28564,Habitat Classification > Turf,Turf,5a087e6d-39e9-49f0-b86f-208d258771a1,FALSE,9853065,TRUE,202210_Nordic,202210_Nordic_4,8475011,GOPR4484.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_4/images/GOPR4484.JPG,1,4.7,-36.291521,174.80998,19/10/2022 14:47,Secondary,53:10.6
22,,28564,Habitat Classification > Turf,Turf,5a087e6d-39e9-49f0-b86f-208d258771a1,FALSE,9853082,FALSE,202210_Nordic,202210_Nordic_4,8475024,GOPR4497.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_4/images/GOPR4497.JPG,1,7.5,-36.291484,174.810172,19/10/2022 14:50,,08:39.0
23,,28564,Habitat Classification > Turf,Turf,5a087e6d-39e9-49f0-b86f-208d258771a1,TRUE,9852961,FALSE,202210_Nordic,202210_Nordic_3,8474926,GOPR4399.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_3/images/GOPR4399.JPG,1,3.6,-36.291689,174.809313,19/10/2022 14:27,Primary,54:03.0
24,,28564,Habitat Classification > Turf,Turf,5a087e6d-39e9-49f0-b86f-208d258771a1,FALSE,9852978,FALSE,202210_Nordic,202210_Nordic_3,8474939,GOPR4412.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_3/images/GOPR4412.JPG,1,5.5,-36.291646,174.809937,19/10/2022 14:30,,04:53.4
25,,28564,Habitat Classification > Turf,Turf,5a087e6d-39e9-49f0-b86f-208d258771a1,FALSE,9853020,FALSE,202210_Nordic,202210_Nordic_3,8474975,GOPR4448.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_3/images/GOPR4448.JPG,1,3.2,-36.291539,174.809445,19/10/2022 14:38,,28:51.6
26,,28564,Habitat Classification > Turf,Turf,5a087e6d-39e9-49f0-b86f-208d258771a1,FALSE,9852964,FALSE,202210_Nordic,202210_Nordic_3,8474928,GOPR4401.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_3/images/GOPR4401.JPG,1,4.1,-36.291679,174.809421,19/10/2022 14:28,,12:00.4
27,,28565,Habitat Classification > Unconsolidated,Unconsolidated,4fa5ce3c-49fc-4484-9f00-95c347733214,TRUE,9852966,FALSE,202210_Nordic,202210_Nordic_3,8474930,GOPR4403.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_3/images/GOPR4403.JPG,1,4.7,-36.291681,174.809512,19/10/2022 14:29,,59:05.7
28,,28564,Habitat Classification > Turf,Turf,5a087e6d-39e9-49f0-b86f-208d258771a1,FALSE,9853012,FALSE,202210_Nordic,202210_Nordic_3,8474968,GOPR4441.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_3/images/GOPR4441.JPG,1,4.7,-36.291576,174.809785,19/10/2022 14:36,,24:47.9
29,,28563,Habitat Classification > Sand/silt,Sand/silt,0c6de128-85c5-4878-9bca-d150203aadc3,FALSE,9852971,TRUE,202210_Nordic,202210_Nordic_3,8474933,GOPR4406.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_3/images/GOPR4406.JPG,1,4.9,-36.291674,174.809638,19/10/2022 14:29,Primary,46:10.3
30,,28564,Habitat Classification > Turf,Turf,5a087e6d-39e9-49f0-b86f-208d258771a1,TRUE,9852974,FALSE,202210_Nordic,202210_Nordic_3,8474936,GOPR4409.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_3/images/GOPR4409.JPG,1,5.2,-36.291655,174.809775,19/10/2022 14:30,Primary,02:25.9
31,,28564,Habitat Classification > Turf,Turf,5a087e6d-39e9-49f0-b86f-208d258771a1,FALSE,9852981,FALSE,202210_Nordic,202210_Nordic_3,8474942,GOPR4415.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_3/images/GOPR4415.JPG,1,6.1,-36.291656,174.810055,19/10/2022 14:31,,06:31.2
32,,28564,Habitat Classification > Turf,Turf,5a087e6d-39e9-49f0-b86f-208d258771a1,FALSE,9852976,FALSE,202210_Nordic,202210_Nordic_3,8474937,GOPR4410.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_3/images/GOPR4410.JPG,1,5.4,-36.291654,174.809828,19/10/2022 14:30,,03:00.7
33,,28564,Habitat Classification > Turf,Turf,5a087e6d-39e9-49f0-b86f-208d258771a1,TRUE,9852985,FALSE,202210_Nordic,202210_Nordic_3,8474946,GOPR4419.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_3/images/GOPR4419.JPG,1,6.8,-36.291681,174.810176,19/10/2022 14:32,Primary,12:31.6
34,,28564,Habitat Classification > Turf,Turf,5a087e6d-39e9-49f0-b86f-208d258771a1,TRUE,9853014,FALSE,202210_Nordic,202210_Nordic_3,8474970,GOPR4443.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_3/images/GOPR4443.JPG,1,4.8,-36.291577,174.80969,19/10/2022 14:37,Secondary,26:04.5
35,,28565,Habitat Classification > Unconsolidated,Unconsolidated,4fa5ce3c-49fc-4484-9f00-95c347733214,TRUE,9853015,TRUE,202210_Nordic,202210_Nordic_3,8474970,GOPR4443.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_3/images/GOPR4443.JPG,1,4.8,-36.291577,174.80969,19/10/2022 14:37,Primary,25:54.7
36,,28565,Habitat Classification > Unconsolidated,Unconsolidated,4fa5ce3c-49fc-4484-9f00-95c347733214,FALSE,9853049,FALSE,202210_Nordic,202210_Nordic_4,8475000,GOPR4473.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_4/images/GOPR4473.JPG,1,3.7,-36.29138,174.809562,19/10/2022 14:45,Primary,44:40.9
37,,28564,Habitat Classification > Turf,Turf,5a087e6d-39e9-49f0-b86f-208d258771a1,FALSE,9853068,FALSE,202210_Nordic,202210_Nordic_4,8475013,GOPR4486.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_4/images/GOPR4486.JPG,1,5.6,-36.291551,174.810048,19/10/2022 14:47,,56:32.7
38,,28564,Habitat Classification > Turf,Turf,5a087e6d-39e9-49f0-b86f-208d258771a1,TRUE,9853073,TRUE,202210_Nordic,202210_Nordic_4,8475016,GOPR4489.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_4/images/GOPR4489.JPG,1,7.2,-36.291587,174.810146,19/10/2022 14:48,Secondary,05:16.6
39,,28564,Habitat Classification > Turf,Turf,5a087e6d-39e9-49f0-b86f-208d258771a1,TRUE,9853076,TRUE,202210_Nordic,202210_Nordic_4,8475018,GOPR4491.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_4/images/GOPR4491.JPG,1,6.9,-36.291609,174.8102,19/10/2022 14:48,Secondary,06:31.5
40,,28559,Habitat Classification > Kelp forest (Ecklonia),Kelp forest (Ecklonia),e9629a40-b249-45bc-b2a5-ddba88a36e9c,FALSE,9853079,FALSE,202210_Nordic,202210_Nordic_4,8475021,GOPR4494.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_4/images/GOPR4494.JPG,1,7.1,-36.291586,174.810245,19/10/2022 14:49,,07:15.0
41,,28568,Habitat Classification > Urchin barren > Kina barren,Kina barren,6a555c5e-03d7-48d2-aed2-9dac57da055b,FALSE,9852959,FALSE,202210_Nordic,202210_Nordic_3,8474924,GOPR4397.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_3/images/GOPR4397.JPG,1,2.1,-36.291698,174.809219,19/10/2022 14:27,,51:43.9
42,,28564,Habitat Classification > Turf,Turf,5a087e6d-39e9-49f0-b86f-208d258771a1,FALSE,9852963,FALSE,202210_Nordic,202210_Nordic_3,8474927,GOPR4400.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_3/images/GOPR4400.JPG,1,3.4,-36.291673,174.809366,19/10/2022 14:28,,55:17.2
43,,28564,Habitat Classification > Turf,Turf,5a087e6d-39e9-49f0-b86f-208d258771a1,FALSE,9852980,FALSE,202210_Nordic,202210_Nordic_3,8474941,GOPR4414.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_3/images/GOPR4414.JPG,1,5.9,-36.291648,174.810015,19/10/2022 14:31,,06:03.7
44,,28564,Habitat Classification > Turf,Turf,5a087e6d-39e9-49f0-b86f-208d258771a1,TRUE,9852997,TRUE,202210_Nordic,202210_Nordic_3,8474955,GOPR4428.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_3/images/GOPR4428.JPG,1,7.2,-36.291547,174.810228,19/10/2022 14:34,Secondary,16:43.5
45,,28564,Habitat Classification > Turf,Turf,5a087e6d-39e9-49f0-b86f-208d258771a1,FALSE,9853028,FALSE,202210_Nordic,202210_Nordic_3,8474982,GOPR4455.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_3/images/GOPR4455.JPG,1,2.6,-36.291481,174.809096,19/10/2022 14:40,,33:16.7
46,,28556,Habitat Classification > Caulerpa,Caulerpa,8a984375-dc9d-4449-a491-ab4714db9bec,FALSE,9852999,FALSE,202210_Nordic,202210_Nordic_3,8474957,GOPR4430.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_3/images/GOPR4430.JPG,1,6.9,-36.291547,174.810191,19/10/2022 14:34,Primary,17:39.5
47,,28564,Habitat Classification > Turf,Turf,5a087e6d-39e9-49f0-b86f-208d258771a1,FALSE,9853021,FALSE,202210_Nordic,202210_Nordic_3,8474976,GOPR4449.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_3/images/GOPR4449.JPG,1,3.1,-36.291528,174.809346,19/10/2022 14:38,,29:17.4
48,,28564,Habitat Classification > Turf,Turf,5a087e6d-39e9-49f0-b86f-208d258771a1,FALSE,9853029,FALSE,202210_Nordic,202210_Nordic_3,8474983,GOPR4456.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_3/images/GOPR4456.JPG,1,2.2,-36.291473,174.809048,19/10/2022 14:40,,33:39.7
49,,28564,Habitat Classification > Turf,Turf,5a087e6d-39e9-49f0-b86f-208d258771a1,TRUE,9853031,FALSE,202210_Nordic,202210_Nordic_3,8474985,GOPR4458.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_3/images/GOPR4458.JPG,1,1.7,-36.291458,174.80897,19/10/2022 14:40,Secondary,35:26.9
50,,28565,Habitat Classification > Unconsolidated,Unconsolidated,4fa5ce3c-49fc-4484-9f00-95c347733214,FALSE,9853033,FALSE,202210_Nordic,202210_Nordic_3,8474986,GOPR4459.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_3/images/GOPR4459.JPG,1,1.5,-36.291448,174.808937,19/10/2022 14:40,Primary,36:05.5
51,,28557,Habitat Classification > Foliose algae,Foliose algae,07087ddf-b851-48c6-aef7-e6564c38ddb9,TRUE,9853034,TRUE,202210_Nordic,202210_Nordic_3,8474986,GOPR4459.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_3/images/GOPR4459.JPG,1,1.5,-36.291448,174.808937,19/10/2022 14:40,Secondary,36:12.0
52,,28565,Habitat Classification > Unconsolidated,Unconsolidated,4fa5ce3c-49fc-4484-9f00-95c347733214,TRUE,9853036,FALSE,202210_Nordic,202210_Nordic_4,8474988,GOPR4461.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_4/images/GOPR4461.JPG,1,1.3,-36.29129,174.809125,19/10/2022 14:42,,37:50.0
53,,28557,Habitat Classification > Foliose algae,Foliose algae,07087ddf-b851-48c6-aef7-e6564c38ddb9,FALSE,9853038,FALSE,202210_Nordic,202210_Nordic_4,8474990,GOPR4463.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_4/images/GOPR4463.JPG,1,1.3,-36.291275,174.809199,19/10/2022 14:43,,38:40.1
54,,28557,Habitat Classification > Foliose algae,Foliose algae,07087ddf-b851-48c6-aef7-e6564c38ddb9,FALSE,9853039,FALSE,202210_Nordic,202210_Nordic_4,8474991,GOPR4464.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_4/images/GOPR4464.JPG,1,1.5,-36.291287,174.809253,19/10/2022 14:43,,39:02.7
55,,28564,Habitat Classification > Turf,Turf,5a087e6d-39e9-49f0-b86f-208d258771a1,FALSE,9853041,FALSE,202210_Nordic,202210_Nordic_4,8474993,GOPR4466.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_4/images/GOPR4466.JPG,1,2.2,-36.291289,174.809305,19/10/2022 14:43,,40:52.2
56,,28564,Habitat Classification > Turf,Turf,5a087e6d-39e9-49f0-b86f-208d258771a1,FALSE,9853042,FALSE,202210_Nordic,202210_Nordic_4,8474994,GOPR4467.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_4/images/GOPR4467.JPG,1,2.2,-36.2913,174.809329,19/10/2022 14:43,,41:11.3
57,,28564,Habitat Classification > Turf,Turf,5a087e6d-39e9-49f0-b86f-208d258771a1,FALSE,9853047,FALSE,202210_Nordic,202210_Nordic_4,8474999,GOPR4472.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_4/images/GOPR4472.JPG,1,3.3,-36.291371,174.809521,19/10/2022 14:44,,43:51.7
58,,28565,Habitat Classification > Unconsolidated,Unconsolidated,4fa5ce3c-49fc-4484-9f00-95c347733214,FALSE,9853054,FALSE,202210_Nordic,202210_Nordic_4,8475003,GOPR4476.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_4/images/GOPR4476.JPG,1,4.2,-36.291436,174.809689,19/10/2022 14:45,,48:05.0
59,,28559,Habitat Classification > Kelp forest (Ecklonia),Kelp forest (Ecklonia),e9629a40-b249-45bc-b2a5-ddba88a36e9c,FALSE,9853062,FALSE,202210_Nordic,202210_Nordic_4,8475010,GOPR4483.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_4/images/GOPR4483.JPG,1,4.3,-36.291511,174.809953,19/10/2022 14:47,Primary,52:00.9
60,,28559,Habitat Classification > Kelp forest (Ecklonia),Kelp forest (Ecklonia),e9629a40-b249-45bc-b2a5-ddba88a36e9c,FALSE,9853064,FALSE,202210_Nordic,202210_Nordic_4,8475011,GOPR4484.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_4/images/GOPR4484.JPG,1,4.7,-36.291521,174.80998,19/10/2022 14:47,Primary,53:04.8
61,,28559,Habitat Classification > Kelp forest (Ecklonia),Kelp forest (Ecklonia),e9629a40-b249-45bc-b2a5-ddba88a36e9c,FALSE,9853067,TRUE,202210_Nordic,202210_Nordic_4,8475012,GOPR4485.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_4/images/GOPR4485.JPG,1,5.3,-36.291538,174.810025,19/10/2022 14:47,Secondary,55:50.4
62,,28556,Habitat Classification > Caulerpa,Caulerpa,8a984375-dc9d-4449-a491-ab4714db9bec,FALSE,9853077,FALSE,202210_Nordic,202210_Nordic_4,8475019,GOPR4492.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_4/images/GOPR4492.JPG,1,7.2,-36.291628,174.81024,19/10/2022 14:48,,06:47.2
63,,28565,Habitat Classification > Unconsolidated,Unconsolidated,4fa5ce3c-49fc-4484-9f00-95c347733214,TRUE,9852969,TRUE,202210_Nordic,202210_Nordic_3,8474932,GOPR4405.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_3/images/GOPR4405.JPG,1,4.9,-36.291674,174.8096,19/10/2022 14:29,Secondary,00:00.8
64,,28564,Habitat Classification > Turf,Turf,5a087e6d-39e9-49f0-b86f-208d258771a1,FALSE,9852998,FALSE,202210_Nordic,202210_Nordic_3,8474956,GOPR4429.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_3/images/GOPR4429.JPG,1,7,-36.291537,174.810206,19/10/2022 14:34,,17:05.7
65,,28564,Habitat Classification > Turf,Turf,5a087e6d-39e9-49f0-b86f-208d258771a1,TRUE,9852970,FALSE,202210_Nordic,202210_Nordic_3,8474933,GOPR4406.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_3/images/GOPR4406.JPG,1,4.9,-36.291674,174.809638,19/10/2022 14:29,Secondary,00:39.7
66,,28564,Habitat Classification > Turf,Turf,5a087e6d-39e9-49f0-b86f-208d258771a1,FALSE,9853000,TRUE,202210_Nordic,202210_Nordic_3,8474957,GOPR4430.JPG,https://gbe-uauckland.s3.ap-southeast-2.amazonaws.com/drop_camera/202210_Nordic/202210_Nordic_3/images/GOPR4430.JPG,1,6.9,-36.291547,174.810191,19/10/2022 14:34,Secondary,17:46.3
